,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1604,gpt-3.5-turbo,Miranda v. Arizona (1966),54,36,admissibility of statements obtained from an individual who is subjected to custodial police interrogation and the necessity for procedures which assure that the individual is accorded his privilege under the Fifth Amendment to the Constitution not,"['admissibility', 'of', 'statements', 'obtained', 'from', 'an', 'individual', 'who', 'is', 'subjected', 'to', 'custodial', 'police', 'interrogation', 'and']","['who', 'has', 'not', 'been', 'informed', 'of', 'their', 'right', 'to', 'remain', 'silent', 'and', 'to', 'have', 'an', 'attorney', 'present', 'during', 'questioning', '.']","['the', 'necessity', 'for', 'procedures', 'which', 'assure', 'that', 'the', 'individual', 'is', 'accorded', 'his', 'privilege', 'under', 'the', 'Fifth', 'Amendment', 'to', 'the', 'Constitution']",1.0,"['who', 'has', 'not', 'been', 'informed', 'of', 'their', 'right', 'to', 'remain', 'silent', 'and', 'to', 'have', 'an', 'attorney', 'present', 'during', 'questioning.']",the necessity for procedures which assure that the individual is accorded his privilege under the Fifth Amendment to the Constitution not,tensor([[0.8381]]),16,"[tensor([[0.7606]]), tensor([[0.7434]]), tensor([[0.7646]]), tensor([[0.7666]]), tensor([[0.7556]]), tensor([[0.7744]]), tensor([[0.7810]]), tensor([[0.7959]]), tensor([[0.8120]]), tensor([[0.8248]]), tensor([[0.8185]]), tensor([[0.8195]]), tensor([[0.8268]]), tensor([[0.8284]]), tensor([[0.8280]]), tensor([[0.8381]]), tensor([[0.8305]]), tensor([[0.8321]]), tensor([[0.8378]]), tensor([[0.8278]])]",53,87
1727,gpt-3.5-turbo,Miranda v. Arizona (1966),59,32,an individual who is subjected to custodial police interrogation and the necessity for procedures which assure that the individual is accorded his privilege under the Fifth Amendment to the Constitution not to,"['an', 'individual', 'who', 'is', 'subjected', 'to', 'custodial', 'police', 'interrogation', 'and', 'the', 'necessity', 'for', 'procedures', 'which']","['are', 'essential', 'to', 'insure', 'that', 'the', 'individual', 'is', 'accorded', 'his', 'privilege', 'under', 'the', 'Fifth', 'Amendment', 'to', 'the']","['assure', 'that', 'the', 'individual', 'is', 'accorded', 'his', 'privilege', 'under', 'the', 'Fifth', 'Amendment', 'to', 'the', 'Constitution', 'not', 'to']",0.4117647058823529,"['are', 'essential', 'to', 'insure', 'that', 'the', 'individual', 'is', 'accorded', 'his', 'privilege', 'under', 'the', 'Fifth', 'Amendment', 'to', 'the', 'Constitution', 'not', 'to', 'be', 'compelled', 'to', 'incriminate', 'himself.']",assure that the individual is accorded his privilege under the Fifth Amendment to the Constitution not to,tensor([[0.9503]]),26,"[tensor([[0.7651]]), tensor([[0.7697]]), tensor([[0.7782]]), tensor([[0.7929]]), tensor([[0.7894]]), tensor([[0.8162]]), tensor([[0.8204]]), tensor([[0.8372]]), tensor([[0.8354]]), tensor([[0.8570]]), tensor([[0.8635]]), tensor([[0.8842]]), tensor([[0.8813]]), tensor([[0.8888]]), tensor([[0.9192]]), tensor([[0.9288]]), tensor([[0.9287]]), tensor([[0.9310]]), tensor([[0.9319]]), tensor([[0.9291]]), tensor([[0.9405]]), tensor([[0.9392]]), tensor([[0.9362]]), tensor([[0.9366]]), tensor([[0.9352]]), tensor([[0.9503]])]",58,89
376,gpt-3.5-turbo,Tinker vs. Des Moines (1969),62,21,"that the regulation was within the Board's power, despite the absence of any finding of substantial interference with the","['that', 'the', 'regulation', 'was', 'within', 'the', 'Board', ""'s"", 'power', ',']","['but', 'it', 'was', 'not', 'a', 'wise', 'decision', '.']","['despite', 'the', 'absence', 'of', 'any', 'finding', 'of', 'substantial']",1.0,"['but', 'it', 'was', 'not', 'a', 'wise', 'decision.']",despite the absence of any finding of substantial interference with the,tensor([[0.8248]]),6,"[tensor([[0.7548]]), tensor([[0.7937]]), tensor([[0.7785]]), tensor([[0.7946]]), tensor([[0.8205]]), tensor([[0.8248]]), tensor([[0.7677]]), tensor([[0.7756]])]",61,78
1710,gpt-3.5-turbo,Miranda v. Arizona (1966),64,33,to custodial police interrogation and the necessity for procedures which assure that the individual is accorded his privilege under the Fifth Amendment to the Constitution not to be compelled to incriminate himself.,"['to', 'custodial', 'police', 'interrogation', 'and', 'the', 'necessity', 'for', 'procedures', 'which', 'assure', 'that', 'the', 'individual']","['is', 'not', 'overborne', '.']","['is', 'accorded', 'his', 'privilege']",0.75,"['is', 'not', 'overborne.']",is accorded his privilege under the Fifth Amendment to the Constitution not to be compelled to incriminate himself.,tensor([[0.7976]]),4,"[tensor([[0.7446]]), tensor([[0.7620]]), tensor([[0.7701]]), tensor([[0.7976]])]",63,80
1262,gpt-3.5-turbo,Brown vs. Board of Education (1954),79,29,"is inconclusive as to its intended effect on public education.
(b) The question presented in these cases must be determined not on the basis of","['is', 'inconclusive', 'as', 'to', 'its', 'intended', 'effect', 'on', 'public', 'education']","[',', 'but', 'it', 'is', 'a', 'necessary', 'evil', '.']","['.', '\n', '(', 'b', ')', 'The', 'question', 'presented']",1.0,"[',', 'but', 'it', 'is', 'a', 'necessary', 'evil.']",".
(b) The question presented in these cases must be determined not on the basis of",tensor([[0.8328]]),3,"[tensor([[0.7461]]), tensor([[0.8158]]), tensor([[0.8328]]), tensor([[0.8044]]), tensor([[0.8014]]), tensor([[0.8179]]), tensor([[0.7992]]), tensor([[0.7891]])]",78,95
1420,gpt-3.5-turbo,McCulloch v. Maryland (1819),80,25,"is to be considered; the conflicting powers of the government of the Union and of its members, as marked in that constitution,","['is', 'to', 'be', 'considered', ';', 'the', 'conflicting', 'powers', 'of', 'the', 'government']","['are', 'essential', 'to', 'the', 'preservation', 'of', 'liberty', '.']","['of', 'the', 'Union', 'and', 'of', 'its', 'members', ',']",1.0,"['are', 'essential', 'to', 'the', 'preservation', 'of', 'liberty.']","of the Union and of its members, as marked in that constitution,",tensor([[0.8267]]),8,"[tensor([[0.7658]]), tensor([[0.7915]]), tensor([[0.7885]]), tensor([[0.7969]]), tensor([[0.8052]]), tensor([[0.7881]]), tensor([[0.7937]]), tensor([[0.8267]])]",79,97
1203,gpt-3.5-turbo,Brown vs. Board of Education (1954),81,20,"as to its intended effect on public education.
(b) The question presented in these cases must","['as', 'to', 'its', 'intended', 'effect', 'on', 'public', 'education']","['that', 'is', 'the', 'question', ':', 'Whether', ""'"", 'tis', 'nobler', 'in', 'the', 'mind']","['.', '\n', '(', 'b', ')', 'The', 'question', 'presented', 'in', 'these', 'cases', 'must']",1.0,"['that', 'is', 'the', 'question:', 'Whether', ""'tis"", 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and', 'arrows', 'of', 'outrageous', 'fortune,Or', 'to', 'take', 'arms', 'against', 'a', 'sea', 'of', 'troubles,And', 'by', 'opposing', 'end', 'them?']",".
(b) The question presented in these cases must",tensor([[0.8652]]),5,"[tensor([[0.7545]]), tensor([[0.8014]]), tensor([[0.8189]]), tensor([[0.8119]]), tensor([[0.8652]]), tensor([[0.8549]]), tensor([[0.8484]]), tensor([[0.8314]]), tensor([[0.8396]]), tensor([[0.8422]]), tensor([[0.8207]]), tensor([[0.8230]]), tensor([[0.8147]]), tensor([[0.8226]]), tensor([[0.8153]]), tensor([[0.8212]]), tensor([[0.8149]]), tensor([[0.8200]]), tensor([[0.8214]]), tensor([[0.8192]]), tensor([[0.8179]]), tensor([[0.8175]]), tensor([[0.8130]]), tensor([[0.8169]]), tensor([[0.8210]]), tensor([[0.8125]]), tensor([[0.8168]]), tensor([[0.8198]]), tensor([[0.8183]]), tensor([[0.8183]]), tensor([[0.8142]]), tensor([[0.8107]])]",80,99
122,gpt-3.5-turbo,Gideon v. Wainwright (1963),82,31,"sorry, but I can- not appoint Counsel to represent you in this case. Under the laws of the State of Florida, the only time the Court can appoint","['sorry', ',', 'but', 'I', 'can-', 'not', 'appoint', 'Counsel']","['that', 'is', 'the', 'question', ':', 'Whether', ""'"", 'tis', 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and', 'arrows', 'of', 'outrageous', 'fortune', ',', 'Or']","['to', 'represent', 'you', 'in', 'this', 'case', '.', 'Under', 'the', 'laws', 'of', 'the', 'State', 'of', 'Florida', ',', 'the', 'only', 'time', 'the', 'Court', 'can', 'appoint']",1.0,"['that', 'is', 'the', 'question:', 'Whether', ""'tis"", 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and', 'arrows', 'of', 'outrageous', 'fortune,Or', 'to', 'take', 'arms', 'against', 'a', 'sea', 'of', 'troubles,And', 'by', 'opposing', 'end', 'them?']","to represent you in this case. Under the laws of the State of Florida, the only time the Court can appoint",tensor([[0.7939]]),25,"[tensor([[0.7657]]), tensor([[0.7678]]), tensor([[0.7852]]), tensor([[0.7771]]), tensor([[0.7796]]), tensor([[0.7696]]), tensor([[0.7623]]), tensor([[0.7686]]), tensor([[0.7776]]), tensor([[0.7797]]), tensor([[0.7682]]), tensor([[0.7700]]), tensor([[0.7691]]), tensor([[0.7727]]), tensor([[0.7768]]), tensor([[0.7761]]), tensor([[0.7774]]), tensor([[0.7790]]), tensor([[0.7778]]), tensor([[0.7816]]), tensor([[0.7828]]), tensor([[0.7868]]), tensor([[0.7922]]), tensor([[0.7913]]), tensor([[0.7939]]), tensor([[0.7907]]), tensor([[0.7908]]), tensor([[0.7854]]), tensor([[0.7856]]), tensor([[0.7848]]), tensor([[0.7823]]), tensor([[0.7784]])]",81,111
1481,gpt-3.5-turbo,McCulloch v. Maryland (1819),84,37,"; the conflicting powers of the government of the Union and of its members, as marked in that constitution, are to be discussed; and an opinion given, which may essentially influence the great","[';', 'the', 'conflicting', 'powers', 'of', 'the']","['world', 'can', 'not', 'extinguish', 'the', 'flame', 'of', 'love', 'that', 'burns', 'within', 'us', '.']","['government', 'of', 'the', 'Union', 'and', 'of', 'its', 'members', ',', 'as', 'marked', 'in', 'that']",1.0,"['world', 'cannot', 'extinguish', 'the', 'flame', 'of', 'love', 'that', 'burns', 'within', 'us.']","government of the Union and of its members, as marked in that constitution, are to be discussed; and an opinion given, which may essentially influence the great",tensor([[0.7361]]),9,"[tensor([[0.7354]]), tensor([[0.6975]]), tensor([[0.7001]]), tensor([[0.7014]]), tensor([[0.7205]]), tensor([[0.7107]]), tensor([[0.7206]]), tensor([[0.7213]]), tensor([[0.7361]]), tensor([[0.7300]]), tensor([[0.7355]]), tensor([[0.7313]])]",83,101
344,gpt-3.5-turbo,Tinker vs. Des Moines (1969),89,24,"Court of Appeals, sitting en banc, affirmed by an equally divided court. Held:
1. In wearing armbands,","['Court', 'of', 'Appeals', ',', 'sitting', 'en', 'banc', ',', 'affirmed', 'by']","['a', 'vote', 'of', '8', '-', '4', ',', 'the', 'district', 'court', ""'s"", 'decision', 'to', 'grant']","['an', 'equally', 'divided', 'court', '.', 'Held', ':', '\n', '1', '.', 'In', 'wearing', 'armbands', ',']",1.0,"['a', 'vote', 'of', '8-4,', 'the', 'district', ""court's"", 'decision', 'to', 'grant', 'the', 'motion', 'for', 'summary', 'judgment.']","an equally divided court. Held:
1. In wearing armbands,",tensor([[0.8149]]),8,"[tensor([[0.7634]]), tensor([[0.7770]]), tensor([[0.7880]]), tensor([[0.8033]]), tensor([[0.7972]]), tensor([[0.7999]]), tensor([[0.7799]]), tensor([[0.8149]]), tensor([[0.8103]]), tensor([[0.8115]]), tensor([[0.7904]]), tensor([[0.7913]]), tensor([[0.7915]]), tensor([[0.7943]]), tensor([[0.8066]]), tensor([[0.8036]])]",88,111
627,gpt-3.5-turbo,Marbury v. Madison (1803),91,35,"mandamus. The peculiar delicacy of this case, the novelty of some of its circumstances, and the real difficulty attending the points which occur in it, require a complete exposition of the","['mandamus', '.', 'The', 'peculiar', 'delicacy', 'of', 'this', 'case', ',', 'the', 'novelty']","['and', 'difficulty', 'of', 'some', 'of', 'the', 'questions', 'it', 'involves', ',', 'and', 'the', 'terror', 'which', 'its', 'decision', 'may', 'well', 'inspire', ',', 'render', 'it', 'peculiarly', 'desirable']","['of', 'some', 'of', 'its', 'circumstances', ',', 'and', 'the', 'real', 'difficulty', 'attending', 'the', 'points', 'which', 'occur', 'in', 'it', ',', 'require', 'a', 'complete', 'exposition', 'of', 'the']",0.875,"['and', 'difficulty', 'of', 'some', 'of', 'the', 'questions', 'it', 'involves,', 'and', 'the', 'terror', 'which', 'its', 'decision', 'may', 'well', 'inspire,', 'render', 'it', 'peculiarly', 'desirable', 'that', 'the', 'court', 'should', 'be', 'at', 'full', 'strength.']","of some of its circumstances, and the real difficulty attending the points which occur in it, require a complete exposition of the",tensor([[0.8994]]),7,"[tensor([[0.7490]]), tensor([[0.7969]]), tensor([[0.8573]]), tensor([[0.8869]]), tensor([[0.8856]]), tensor([[0.8926]]), tensor([[0.8994]]), tensor([[0.8854]]), tensor([[0.8912]]), tensor([[0.8967]]), tensor([[0.8970]]), tensor([[0.8985]]), tensor([[0.8819]]), tensor([[0.8868]]), tensor([[0.8867]]), tensor([[0.8763]]), tensor([[0.8749]]), tensor([[0.8745]]), tensor([[0.8752]]), tensor([[0.8773]]), tensor([[0.8795]]), tensor([[0.8632]]), tensor([[0.8677]]), tensor([[0.8723]]), tensor([[0.8746]]), tensor([[0.8588]]), tensor([[0.8609]]), tensor([[0.8616]]), tensor([[0.8634]]), tensor([[0.8744]]), tensor([[0.8678]])]",90,124
1451,gpt-3.5-turbo,McCulloch v. Maryland (1819),92,31,"the Union and of its members, as marked in that constitution, are to be discussed; and an opinion given, which may essentially influence the great operations of","['the', 'Union', 'and', 'of', 'its', 'members', ',', 'as', 'marked', 'in', 'that', 'constitution', ',', 'are', 'to']","['secure', 'the', 'blessings', 'of', 'liberty', 'to', 'ourselves', 'and', 'our', 'posterity', '.']","['be', 'discussed', ';', 'and', 'an', 'opinion', 'given', ',', 'which', 'may', 'essentially']",1.0,"['secure', 'the', 'blessings', 'of', 'liberty', 'to', 'ourselves', 'and', 'our', 'posterity.']","be discussed; and an opinion given, which may essentially influence the great operations of",tensor([[0.7710]]),10,"[tensor([[0.7362]]), tensor([[0.7107]]), tensor([[0.7509]]), tensor([[0.7212]]), tensor([[0.7612]]), tensor([[0.7421]]), tensor([[0.7611]]), tensor([[0.7558]]), tensor([[0.7691]]), tensor([[0.7710]]), tensor([[0.7709]])]",91,116
1363,gpt-3.5-turbo,Brown vs. Board of Education (1954),94,38,"The question presented in these cases must be determined not on the basis of conditions existing when the Fourteenth Amendment was adopted, but in the light of the full development of public education and its present place","['The', 'question', 'presented', 'in', 'these', 'cases', 'must', 'be', 'determined', 'not', 'on', 'the']","['basis', 'of', 'abstract', 'justice', ',', 'but', 'in', 'the', 'light', 'of', 'human', 'experience', '.']","['basis', 'of', 'conditions', 'existing', 'when', 'the', 'Fourteenth', 'Amendment', 'was', 'adopted', ',', 'but', 'in']",0.8461538461538461,"['basis', 'of', 'abstract', 'justice,', 'but', 'in', 'the', 'light', 'of', 'human', 'experience.']","basis of conditions existing when the Fourteenth Amendment was adopted, but in the light of the full development of public education and its present place",tensor([[0.8392]]),3,"[tensor([[0.7341]]), tensor([[0.8241]]), tensor([[0.8392]]), tensor([[0.8019]]), tensor([[0.8131]]), tensor([[0.8184]]), tensor([[0.8210]]), tensor([[0.8231]]), tensor([[0.8113]]), tensor([[0.8206]]), tensor([[0.8130]]), tensor([[0.8182]])]",93,117
1743,gpt-3.5-turbo,Miranda v. Arizona (1966),98,25,"We start here with the premise that our holding is not an innovation in our jurisprudence, but is an application of principles long recognized","['We', 'start', 'here', 'with', 'the', 'premise', 'that', 'our', 'holding', 'is', 'not']","['to', 'be', 'a', 'judge', 'of', 'the', 'wisdom', 'of', 'the', 'statute', '.']","['an', 'innovation', 'in', 'our', 'jurisprudence', ',', 'but', 'is', 'an', 'application', 'of']",1.0,"['to', 'be', 'a', 'judge', 'of', 'the', 'wisdom', 'of', 'the', 'statute.']","an innovation in our jurisprudence, but is an application of principles long recognized",tensor([[0.8360]]),11,"[tensor([[0.7521]]), tensor([[0.7344]]), tensor([[0.7723]]), tensor([[0.7882]]), tensor([[0.7923]]), tensor([[0.8080]]), tensor([[0.8138]]), tensor([[0.8129]]), tensor([[0.8248]]), tensor([[0.8269]]), tensor([[0.8360]])]",97,118
91,gpt-3.5-turbo,Gideon v. Wainwright (1963),100,27,"of the State of Florida, the only time the Court can appoint Counsel to represent a Defend- ant is when that person is charged with a","['of', 'the', 'State', 'of', 'Florida', ',', 'the', 'only', 'time', 'the', 'Court', 'can', 'appoint']","['a', 'guardian', 'advocate', 'is', 'when', 'a', 'person', 'has', 'a', 'developmental', 'disability', 'and', 'lacks', 'the']","['Counsel', 'to', 'represent', 'a', 'Defend-', 'ant', 'is', 'when', 'that', 'person', 'is', 'charged', 'with', 'a']",0.9285714285714286,"['a', 'guardian', 'advocate', 'is', 'when', 'a', 'person', 'has', 'a', 'developmental', 'disability', 'and', 'lacks', 'the', 'capacity', 'to', 'do', 'some', 'but', 'not', 'all', 'of', 'the', 'decision-making', 'necessary', 'to', 'care', 'for', 'his', 'or', 'her', 'person', 'or', 'property.']",Counsel to represent a Defend- ant is when that person is charged with a,tensor([[0.8342]]),10,"[tensor([[0.7514]]), tensor([[0.7772]]), tensor([[0.7646]]), tensor([[0.7954]]), tensor([[0.8084]]), tensor([[0.8166]]), tensor([[0.8270]]), tensor([[0.8328]]), tensor([[0.8339]]), tensor([[0.8342]]), tensor([[0.8149]]), tensor([[0.8056]]), tensor([[0.8100]]), tensor([[0.8032]]), tensor([[0.8082]]), tensor([[0.8043]]), tensor([[0.8059]]), tensor([[0.8035]]), tensor([[0.8039]]), tensor([[0.8071]]), tensor([[0.8020]]), tensor([[0.8015]]), tensor([[0.8020]]), tensor([[0.8045]]), tensor([[0.7963]]), tensor([[0.7954]]), tensor([[0.7963]]), tensor([[0.7913]]), tensor([[0.7917]]), tensor([[0.7951]]), tensor([[0.7949]]), tensor([[0.7915]]), tensor([[0.7927]]), tensor([[0.7945]]), tensor([[0.8032]])]",99,125
1656,gpt-3.5-turbo,Miranda v. Arizona (1966),103,22,"premise that our holding is not an innovation in our jurisprudence, but is an application of principles long recognized and applied","['premise', 'that', 'our', 'holding', 'is', 'not', 'an', 'innovation', 'in', 'our']","['law', ',', 'but', 'rather', 'a', 'reaffirmation', 'of', 'the', 'principles', 'laid', 'down', 'by']","['jurisprudence', ',', 'but', 'is', 'an', 'application', 'of', 'principles', 'long', 'recognized', 'and', 'applied']",0.75,"['law,', 'but', 'rather', 'a', 'reaffirmation', 'of', 'the', 'principles', 'laid', 'down', 'by', 'the', 'framers', 'of', 'the', 'Constitution.']","jurisprudence, but is an application of principles long recognized and applied",tensor([[0.8861]]),9,"[tensor([[0.7516]]), tensor([[0.8307]]), tensor([[0.8411]]), tensor([[0.8343]]), tensor([[0.8446]]), tensor([[0.8515]]), tensor([[0.8584]]), tensor([[0.8602]]), tensor([[0.8861]]), tensor([[0.8851]]), tensor([[0.8836]]), tensor([[0.8855]]), tensor([[0.8859]]), tensor([[0.8699]]), tensor([[0.8758]]), tensor([[0.8745]]), tensor([[0.8699]])]",102,123
